"","time","lat","long","site.name","Fagus","Alnus","Picea","Quercus","legendvalues"
"5440",-8000,44.233333,7.133333,"Laghi dell'Orgials",0,0.982142857142857,0,1.78571428571429,10
"5441",-8000,44.2416666666667,6.70222222222222,"Plan du Laus",0,0.242168991839958,0,4.7725130740487,50
"5442",-8000,44.298611,10.214722,"Lago Padule",0,1.42219969073468,0,8.50006776250356,100
"5443",-8000,44.32009,10.83865,"Pavullo nel Frignano",0.0564334085778781,14.4147228492601,0.22485578128919,1.56433408577878,10
"5444",-8000,44.3238888888889,4.83361111111111,"Le Grand Etang de Suze-La-Rousse",0,0.483091787439614,0,9.84995420505361,50
"5445",-8000,44.391111,6.404167,"Vallon de Provence",0,0.649348916766527,0,12.7415359179948,100
"5446",-8000,44.42,6.336389,"Lac Saint Léger",0,1.26933751891965,0,15.9920284002221,10
"5447",-8000,44.4333333333333,3.6,"Tourbière des Narses Mortes",0.0732600732600733,0.298485298485298,0,14.6189866001187,50
"5448",-8000,44.4666666666667,3.65,"Les Laubies",0,0,0,2.1865889212828,100
"5449",-8000,44.5666666666667,3.125,"Bonnecombe",0,0,0,12.3937734372892,10
"5450",-8000,44.613611,6.556944,"Lac de Siguret",0,0,0,0.337293766540909,50
"5451",-8000,44.7444444444444,3.08111111111111,"Brameloup",0.14367816091954,0.356226845255058,0,25.6597970889071,100
"5452",-8000,44.7472222222222,3.085,"La Chaumette",0,0.0702247191011236,0,19.5475461555014,10
"5453",-8000,44.9166666666667,3.78333333333333,"Lac du Bouchet",5.71428571428571,0.420168067226891,0,15.9651594534822,50
"5454",-8000,44.9602777777778,2.71888888888889,"Peyre peat-bog",0.0606060606060606,0.0546448087431694,0,31.4644457963458,100
"5455",-8000,45.05339,7.391,"Lago Piccolo di Avigliana",0.0387750588032196,19.0175410993397,0.0155400155400155,29.162967316334,10
"5456",-8000,45.0561111111111,5.88527777777778,"Lac des Boites",4.08119658119658,2.42487450820784,0,7.9444359652693,50
"5457",-8000,45.0688888888889,5.80666666666667,"Tourbière de Mont Sec",0.0573651089100135,0.974803112605346,0,12.492273261205,100
"5458",-8000,45.0761111111111,2.5175,"Tourbière de Roussy",0,0.289082391142816,0,21.5070364317722,10
"5459",-8000,45.1394444444444,2.85916666666667,"Le Jolan",0,0,0,0,50
"5460",-8000,45.18,22.059444,"Semenic",0.147275405007364,1.76730486008837,3.53460972017673,8.98379970544919,100
"5461",-8000,45.33407,22.80349,"Taul Zanogutii",0,6.69940479010399,19.9115369550466,8.6136763752702,10
"5462",-8000,45.348333,5.655278,"Saint Julien de Ratz",0.109585173688386,0.988680262190629,0,14.4053782720845,50
"5463",-8000,45.3861111111111,2.63611111111111,"Lastioulles",0,0.0666666666666667,0,23.0425202007509,100
"5464",-8000,45.416667,2.7,"Bois des Gardes",0,0.151790300095385,0,33.3410411132107,10
"5465",-8000,45.4233333333333,5.56166666666667,"Tourbière de Chirens",0,0.654319205512798,0,6.64372795579331,50
"5466",-8000,45.425,5.608333,"Grand Ratz le Pellet",0,0.270058742117096,0,18.977854928266,100
"5467",-8000,45.4519444444444,2.62277777777778,"Lac Noir",0.0452898550724638,0.140435654812951,0,26.7643162204736,10
"5468",-8000,45.473333,5.416667,"Le Grand Lemps",0.0107077845593747,1.06455950265872,0,20.1262857251191,50
"5469",-8000,45.5013888888889,2.74472222222222,"Bois de la Masse",0,0,0,0.411638287018823,100
"5470",-8000,45.633333,2.933333,"Ampoix",0.134797910245481,0,0,21.7354660539503,10
"5471",-8000,45.6491666666667,2.31055555555556,"Tourbière de Chabannes",0,0.237998361322758,0,16.6105577633728,50
"5472",-8000,45.666389,5.243333,"Loras",0,0.789473684210526,0,5.71829163071614,100
"5473",-8000,45.68554,7.69021,"Lac de Villa",0,0.191938579654511,0,7.10172744721689,10
"5474",-8000,45.693333,6.8725,"Lac du Verney-Dessus",0,1.16395419189434,0,0.663247366685658,50
"5475",-8000,45.695278,6.860556,"Torveraz",0,0.237529691211401,0,0,100
"5476",-8000,45.6963888888889,2.33722222222222,"Tourbière de la Ribière Nègre",0,0.3003003003003,0,15.015015015015,10
"5477",-8000,45.716667,24.383333,"Avrig",0.0382995021064726,7.55754556953221,4.0130761705116,13.93591709973,50
"5478",-8000,45.7319444444444,2.43888888888889,"Tourbière de Malsagne",0,0,0,16.7202572347267,100
"5479",-8000,45.7908333333333,5.28333333333333,"Hières sur Amby",0,2.12774903728738,0,24.1848801261606,10
"5480",-8000,45.80858,8.396215,"Ortasee",0.27027027027027,2.43243243243243,0,16.7567567567568,50
"5481",-8000,45.8169444444444,7.28611111111111,"Tourbière de Pilaz",0,0.858480464071096,0.192676909949185,1.30977313453408,100
"5482",-8000,45.825115,7.645125,"Tourbière de Champlong",0,0.801224986354523,0.131492439184747,0.73194538068041,10
"5483",-8000,45.82802,9.26482,"Lago del Segrino",0.0348310693138279,6.92054770132101,0.129364876469162,22.2650323948946,50
"5484",-8000,45.849722,1.645833,"Moulin de Prugnolas",0,31.8021201413428,0,12.0141342756184,100
"5485",-8000,45.86415,7.789925,"Tourbière de Santa Anna",0.37593984962406,0,0,0.75187969924812,10
"5486",-8000,45.884722,6.749444,"Plateau de Prarion",0,10.1648351648352,0,6.31868131868132,50
"5487",-8000,45.8930555555556,6.76833333333333,"Tourbières des Granges des Chavants",0,11.3699631570435,0,1.49996997705979,100
"5488",-8000,45.99663,8.92794,"Lago di Muzzano",0.0562429696287964,19.8274713601068,0.0562429696287964,17.663246522609,10
"5489",-8000,46.0125,1.41666666666667,"Tourbière des Dauges",0.195694716242661,0.195694716242661,0,11.7416829745597,50
"5490",-8000,46.01738,11.041665,"Bondone",0,1.42748506246605,10.558392178164,5.23121491942785,100
"5491",-8000,46.05152,8.94329,"Lago di Origlio",0,25.1934640421484,0.0916836567746482,17.8367545736666,10
"5492",-8000,46.0897222222222,-0.775277777777778,"La Grange",0,3.2319391634981,0,0.570342205323194,50
"5493",-8000,46.13212,25.903615,"Mohos",0.159472186368774,2.06503462907593,7.58108285416659,10.2153930096758,100
"5494",-8000,46.153889,7.368611,"Mont Carré Hérémence",0,0.573613766730402,0,0.191204588910134,10
"5495",-8000,46.15726,7.36285,"Gouillé Rion",0,0.635492793559731,0,2.58098560179567,50
"5496",-8000,46.176667,7.093611,"Lac  Superieur de Fully",0,2.05974180251195,0,0.774892092722359,100
"5497",-8000,46.195556,7.845,"Grächen See",0.0269759913676828,13.5773839928453,0.241402509588334,0.5967757291692,10
"5498",-8000,46.231111,8.011389,"Simplon/Gampisch-Alter Spittel",0,1.41736364683822,0,1.58583155743062,50
"5499",-8000,46.23376,7.33926,"Lac du Mont d'Orge Sion",0,3.4829289238883,0,8.49360176349021,100
"5500",-8000,46.2525,8.023056,"Hopschensee",0,0.27063599458728,0,0.871668464945485,10
"5501",-8000,46.259167,7.843056,"Boehnigsee Goldmoos",0,1.70770352061349,0,1.71372437177171,50
"5502",-8000,46.283056,7.844167,"Mittlere Hellelen",0,4.63980090333936,0.0247463499133878,3.69756924894674,100
"5503",-8000,46.30655,7.47221,"Xirès Montana",0,1.37404580152672,0,1.6793893129771,10
"5504",-8000,46.311667,7.479167,"Etang d'y Cor Montana",0,2.95833826951699,0,12.9731229906328,50
"5505",-8000,46.32603,7.07212,"Lac de Bretaye",0,0.235849056603774,0,3.30188679245283,100
"5506",-8000,46.32917,7.27588,"Emines",0,3.59653469179196,0,0.608519269776876,10
"5507",-8000,46.341111,7.991667,"Bitsch-Naters",0.0801282051282051,7.20163084417536,0,4.27143322577634,50
"5508",-8000,46.347222,7.021667,"Leysin Les Léchières",0.505050505050505,2.03707218320997,1.61953564876321,2.2627106134413,100
"5509",-8000,46.359722,7.198611,"Pillon Gsteig-Diablerets",0,20.7337455019347,0.080019628160931,1.44458418181403,10
"5510",-8000,46.361389,19.994167,"Zsombó Swamp",0,0.0728862973760933,0.866778322271158,0.143808283191696,50
"5511",-8000,46.371944,7.990556,"Eggen ob Blatten",0.0127145581691036,3.03674284897668,0.27532810088199,0.771444315362988,100
"5512",-8000,46.38679,7.40589,"Iffigsee",0,1.62383173485323,0,1.50224993642328,10
"5513",-8000,46.389722,8.025556,"Aletschwald",0,2.63326808421302,0.0810122742273625,1.2287536087406,50
"5514",-8000,46.39429,7.97395,"Lengi Egga",0,1.19133995342794,0.0504286434694907,0.375436409471504,100
"5515",-8000,46.39684,7.33143,"Lauenensee",0,1.80360721442886,0.200400801603206,4.40881763527054,10
"5516",-8000,46.428333,7.403056,"Wallbach Lenk",0.0541125541125541,1.05096064348244,0.321986192125432,0.462029784230177,50
"5517",-8000,46.445,8.518333,"Alpi di Robièi Val Bavona",0.0333333333333333,3.12250305772234,0.0757575757575758,1.67337418766295,100
"5518",-8000,46.46832,6.1616,"Mont Roux",0,0.164027766606505,0,4.41192876298532,10
"5519",-8000,46.46994,9.80624,"Lej da Champfèr",0.120935407199775,3.7370052231959,9.65958922417841,2.33960165003865,50
"5520",-8000,46.4701,10.3364,"Dossaccio Bormio",0.0115366866635902,10.0919414636046,15.7599879140672,1.10598958651741,100
"5521",-8000,46.49394,9.84504,"Lej da San Murezzan (Lake Saint Moritz)",0.101656946771095,3.55717267213683,6.86961460005207,2.17033382250846,10
"5522",-8000,46.49687,6.12357,"Creux de Croue",0.0351493848857645,2.44700272924019,0.0351493848857645,8.49194421128374,50
"5523",-8000,46.516667,32.616667,"Kardashinski Swamp",0,2.34848948702563,0,0.31398097010813,100
"5524",-8000,46.5394444444444,5.32666666666667,"Le Miroir",0,0.33867854382353,0,2.16645152270312,10
"5525",-8000,46.547222,8.255556,"Oberaar",0,0.584225900681597,0.0973709834469328,0,50
"5526",-8000,46.566667,6.173611,"Praz Rodet",0,0.990748854908952,0.0432900432900433,4.91676585525672,100
"5527",-8000,46.575278,6.093056,"Bellefontaine",1.09064182603512,1.35293712399135,3.43703193108575,8.44660414423143,10
"5528",-8000,46.587222,5.863889,"Etang du Lautrey",0.141338143497971,0.184534687774429,0.141338143497971,0.203950562360878,50
"5529",-8000,46.600278,7.419167,"Untere Bunschleren Boltigen",0,1.63829871329144,0.135551746811974,2.19182413665485,100
"5530",-8000,46.6122222222222,-1.84277777777778,"Ecours",0,0.896355450691767,0,14.2230414640261,10
"5531",-8000,46.63801,11.457905,"Dura-Moor",0.0659960485218472,12.4972788650588,25.5538450296386,2.02771719009903,50
"5532",-8000,46.644705,11.49194,"Rinderplatz",0.0836219561662531,3.05499102053589,38.7472317769791,3.77320797860578,100
"5533",-8000,46.645833,7.543333,"Aegelsee",0,7.42809741714437,0,7.30898264847637,10
"5534",-8000,46.6627777777778,-1.89222222222222,"Jaunay",0.0239371741681036,0.68321208114603,0,16.9006493842781,50
"5535",-8000,46.662778,10.21,"Il Fuorn",0,6.75236406619385,12.8984917968681,0.146198830409357,100
"5536",-8000,46.6630555555556,-1.91555555555556,"Petit Rocher",0.0778210116731518,6.48017195468286,0,10.6654294494388,10
"5537",-8000,46.66586,11.432,"Schwarzsee",0.071721332441165,3.13363523854966,28.0344918397498,1.29747909560075,50
"5538",-8000,46.666111,11.458333,"Malschötscher Hotter",0,2.31462961332654,25.4336406999952,0.747037654857146,100
"5539",-8000,46.66886,7.28419,"Schwarzsee FR",0,6.14754098360656,0,2.45901639344262,10
"5540",-8000,46.6694444,8.020833,"Bachalpsee",0.124843945068664,5.2556028776009,0.0773395204949729,0.896003395257518,50
"5541",-8000,46.6798,7.97638,"Sägistalsee",0.105019651275976,2.9751334966074,0.173334929833138,2.32073686284801,100
"5542",-8000,46.71801,8.06769,"Hinterburgseeli",0,2.92562640620717,0,3.71626575818953,10
"5543",-8000,46.725,7.575,"Amsoldingersee",0.557324840764331,2.46815286624204,0,9.31528662420382,50
"5544",-8000,46.734444,7.398889,"Süftenenegg",0,1.14817638835938,0,1.4620663362562,100
"5545",-8000,46.744444,17.400833,"Lake Balaton (Centre)",16.698944494032,0,25.0252245541107,18.6552000735072,10
"5546",-8000,46.76006,11.68051,"Sommersüss",0.017415534656914,0.989653365531906,12.1415512982909,0.98294276357997,50
"5547",-8000,46.774444,17.170278,"Alsópáhok",0,0,0,0,100
"5548",-8000,46.776111,10.277778,"Lai Nair Schuls-Tarasp",0,1.76933037707101,12.5343554819359,2.65399556560652,10
"5549",-8000,46.785278,17.155,"Zalavár",0,0.19175886748477,0.747599517503019,0.838197494618478,50
"5550",-8000,46.795556,7.843056,"Rotmoos-Eriz",0,1.44926040050524,0,0.205645496954359,100
"5551",-8000,46.81088,10.26429,"Motta Naluns",0,1.07238605898123,0.268096514745308,0,10
"5552",-8000,46.818333,17.735,"Lake Balaton (Southwest)",2.59457325893367,0,8.35339760931496,10.3236814059908,50
"5553",-8000,46.821944,7.735,"Wachseldorn Untermoos",0,1.48695601473192,0,1.16156198424616,100
"5554",-8000,46.831111,7.594167,"Oppligen",0,8.98106015597787,0,9.71668624558476,10
"5555",-8000,46.83142,10.820555,"Moor am Rofenberg",0,3.34380873155252,0.444478188724422,0.0460829493087558,50
"5556",-8000,46.834722,7.356389,"Gänsemoos Schwarzenburg",0,1.63341158059468,0,6.7527386541471,100
"5557",-8000,46.846735,11.01668,"Schönwies",0,6.3467207208758,2.08931176949662,0.104289876106318,10
"5558",-8000,46.850833,7.686111,"Linden",0,2.24760013240649,0,11.0228401191658,50
"5559",-8000,46.858333,11.025,"Zirbenwaldmoor",0.00562208354416147,6.01535207438588,1.38357589590544,0.229473465447504,100
"5560",-8000,46.862778,10.478056,"Grünsee Reschenscheideck",0,1.28037118733202,3.79820433195409,0.570262454547057,10
"5561",-8000,46.87,10.478333,"Schwarzsee Reschenscheideck",0.292113786911584,6.73746111135222,40.2485125628362,2.0300712486198,50
"5562",-8000,46.935,7.123611,"Montilier",1.73913043478261,5.36601405433843,0,8.15383362769782,100
"5563",-8000,46.9365,7.473,"Murifeld Bern",0,1.79775280898876,0.224719101123596,0,10
"5564",-8000,46.9375,1.89138888888889,"Marais du Grang Chaumet",0,0.359124409620278,0,28.1161784529084,50
"5565",-8000,46.9375,11.015278,"Atemlöchermoos",0,19.2680601671551,22.1805447976644,2.92304692366441,100
"5566",-8000,46.95,11.018056,"Wildmoos",0.0917005879692447,22.5676172946771,25.6129100149975,0.507328751744814,10
"5567",-8000,46.9636111111111,-0.919166666666667,"La Guérivière",0,0.31095266389384,0,5.54719173783667,50
"5568",-8000,47.001667,18.104167,"Lake Balaton (Northeast)",5.95419847328244,0.83969465648855,10.5343511450382,9.9236641221374,100
"5569",-8000,47.00177,11.18726,"Grünau Moor",0.101259507251774,16.8814471695071,13.6316058836965,0.597658999874223,10
"5570",-8000,47.0119444444444,4.05,"Le Grand Montarnu",0,0.0726744186046512,0,10.1744186046512,50
"5571",-8000,47.01867,6.99669,"Le Loclat",0.268519090800722,8.40459828918444,0.0865634365634366,13.4415451888457,100
"5572",-8000,47.0213888888889,7.48380555555556,"Moossee",0.158056390469897,2.50326975935622,0.0365497076023392,9.35191454122654,10
"5573",-8000,47.023985,11.803665,"Moor Alpenrose",0,20.2069024168989,12.510563133113,1.41127508153524,50
"5574",-8000,47.031944,7.299167,"Lobsigensee",0,4.59058003800561,0.0465116279069767,16.6575875486381,100
"5575",-8000,47.075556,8.325556,"Rotsee",0.0229339074888519,3.90891969767831,0.0300259431321008,9.9812327380657,10
"5576",-8000,47.083333,11.166667,"Franz Senn-Hütte",0.0250752256770311,26.8770702582021,0.896671673447603,1.55989566173146,50
"5577",-8000,47.090765,8.08088,"Soppensee",0.0453638536710573,9.94075257121137,0.0188225417849035,4.63972994882784,100
"5578",-8000,47.0922222222222,0.480555555555556,"Tourbière de Parcay-sur-Vienne",0.0865800865800866,26.8982412987357,0,5.15222648137834,10
"5579",-8000,47.1125,25.273611,"Lezerul calimani",0,19.5808499069369,4.8187151013238,0.406445406445406,50
"5580",-8000,47.116667,13.9,"Fuchsschwanzmoos",0,7.07639321278441,50.5843642873611,0.92882318627711,100
"5581",-8000,47.166667,13.866667,"Dürrenecksee-Moor",2.36406119814098,13.302442703125,40.5887885482011,0.278315666498631,10
"5582",-8000,47.16688,12.65191,"Tauernmoos",0.0271886870386181,9.79581300499583,31.6780850904437,0.193855360063114,50
"5583",-8000,47.16969,7.66823,"Burgaschisee",0,6.32411067193676,0,9.28853754940712,100
"5584",-8000,47.171389,9.381111,"Gamperfin",0,3.71702637889688,0,0.239808153477218,10
"5585",-8000,47.172222,13.9,"Grosses Überling Schattseit-Moor",2.1387924382716,3.98341049382716,67.0018325617284,0.593171296296296,50
"5586",-8000,47.18339,8.58116,"Egelsee (Menzingen)",0.0966468240157843,3.53234432521566,0.128959418974427,11.7623920725271,100
"5587",-8000,47.186111,-1.858056,"Basse-Ville",0,4.26031894953488,0.0712250712250712,28.9114760730441,10
"5588",-8000,47.2033333333333,4.04861111111111,"Champ Gazon",0,13.1100082712986,0,10.752688172043,50
"5589",-8000,47.20675,8.46541,"Bibersee",0,5.02960854836362,0.065576956895912,10.3166030990144,100
"5590",-8000,47.21091,11.00155,"Dortmunder Hütte",0,2.92589831940775,5.98629162798448,0.0392772977219167,10
"5591",-8000,47.2138888888889,-1.55722222222222,"Tanneurs",0,18.9361592155666,0,25.6813336377198,50
"5592",-8000,47.2138888888889,-1.55722222222222,"Couëdic",0,10.2350958237625,0,34.7404821291293,100
"5593",-8000,47.213889,-1.556111,"Place du Commerce",0,19.3458988531794,0.20746887966805,15.241689761296,10
"5594",-8000,47.2216666666667,-0.095833333333333,"Marais de Munet",0.100603621730382,6.26599402238675,0,0.724980953683265,50
"5595",-8000,47.240556,7.05,"Etang de la Gruère",0.09740329417195,0.614842891558538,0.0505941195737287,7.36405287231943,100
"5596",-8000,47.243056,12.138889,"Gerlos",0,2.69781342852189,38.334909485503,1.0814441505076,10
"5597",-8000,47.2808333333333,-1.87611111111111,"Cordemais",0,4.25867339304418,0,5.24144417605438,50
"5598",-8000,47.291667,10.976389,"Mieminger See",0,7.11079761706757,4.98336147900123,0.794927952351064,100
"5599",-8000,47.30543,12.41723,"Wasenmoos",0.174624907813766,9.98641386480964,34.5691578107432,1.77617182305079,10
"5600",-8000,47.3216,11.19205,"Seefelder See",0,3.57322596879718,23.4524408656266,7.29743331655763,50
"5601",-8000,47.3377777777778,0.451111111111111,"Cinq-Mars-la-Pile",0.237892181860963,17.7886420302763,0,4.03157785704973,100
"5602",-8000,47.3397222222222,-2.16555555555556,"saint-Malo-de-Guersac",0.0295508274231678,14.9958272605771,0,37.2238196046041,10
"5603",-8000,47.341667,11.125,"Katzenloch",0,3.72285252378266,35.2335113697784,0.792707637267702,50
"5604",-8000,47.39,-0.546388888888889,"Les Humelles",1.52671755725191,3.81679389312977,0,10.6870229007634,100
"5605",-8000,47.4027777777778,-1.50277777777778,"Marais de la Poupinière",0,26.4879127616712,0,7.29668476832793,10
"5606",-8000,47.4047222222222,0.642222222222222,"Charcenay",0,0.827540266794199,0,3.23991835619246,50
"5607",-8000,47.4116666666667,1.60888888888889,"Tourbière de Mur de Sologne",0,0,0,0.691085003455425,100
"5608",-8000,47.4133333333333,0.638055555555556,"Bois-Jésus",0.261233019853709,2.82012351679419,0,1.85513069293421,10
"5609",-8000,47.46285,12.359369,"Lutzenberg",0.110416019459859,9.20959837551024,52.5459409650909,2.96178631291635,50
"5610",-8000,47.47273,12.35677,"Giering",0,6.57899810463348,21.5877104413044,2.80806758684833,100
"5611",-8000,47.473889,12.377222,"Hasenmoos",0.012531328320802,6.69442022192429,27.0994975439004,2.70773033321027,10
"5612",-8000,47.4866666666667,0.674166666666667,"La Grande Brousse",0,1.10603883590341,0,0.82128746538345,50
"5613",-8000,47.508805,12.04266,"Lindenmoos",0,8.52248156171867,7.87582886081566,3.48354629308508,100
"5614",-8000,47.511111,12.090278,"Kirchbichl",0.0178829285018673,4.3590466053022,8.61384644364808,2.03028362050125,10
"5615",-8000,47.554444,-2.932222,"Locmariaquer",0,2.12905759557724,0,14.9404105554129,50
"5616",-8000,47.61312,12.17047,"Egelsee",0,9.06100979630392,8.28867483279248,5.7347608818197,100
"5617",-8000,47.61335,8.83094,"Nussbaumer Seen",0.0419193986126342,4.99463999521159,0.187469300932396,11.9200756773131,10
"5618",-8000,47.64907,12.27363,"Miesberg",0.0413907284768212,6.37678241155062,41.8753987048689,5.30653233467803,50
"5619",-8000,47.65848,12.301005,"Schwemm",0,2.57192937615467,13.5823017722682,4.21963199685584,100
"5620",-8000,47.660675,8.93902,"Wangen-Hinterhorn",0.0586564181034227,1.0388295225149,0.210542057151669,11.113343651912,10
"5621",-8000,47.694645,9.006615,"Hornstaad-Hörnle",0.0152253349573691,1.69874651855461,0,12.1487862831922,50
"5622",-8000,47.74371,8.90281,"Feuenried",0,1.01977276347717,0.113764092782452,14.378106605355,100
"5623",-8000,47.775,8.9788,"Durchenbergried",0,1.14069052845757,0.199995079088826,24.6235951109809,10
"5624",-8000,47.8042,13.27474,"Fuschlsee",0,2.48590469188704,21.5986571209563,7.86679933272094,50
"5625",-8000,47.8056665,8.20015,"Steerenmoos",0,0.271373422746025,0.0272628135223555,7.79345384807349,100
"5626",-8000,47.8079,23.540305,"Steregoiu",0.0212572134347125,1.38111035275139,12.9975083702863,6.06262654030088,10
"5627",-8000,47.809444,-2.468056,"Sérent",0,8.21805986113374,0,8.44291480767864,50
"5628",-8000,47.810135,23.52941,"Preluca Tiganului",0,1.5947420926609,4.65292116729226,1.67716261829905,100
"5629",-8000,47.8586111111111,1.69972222222222,"Challerie",0,0.379746835443038,0,5.36466343310067,10
"5630",-8000,47.8708333333333,1.15083333333333,"Pezou",0,0,0,0,50
"5631",-8000,47.933333,8.066667,"Breitnau-Neuhof",0,0.569057632350798,0.0542888165038002,11.8668528290734,100
"5632",-8000,47.944444,13.077778,"Trumer Moos",0,0.146610776812917,0,0.0198176773682124,10
"5633",-8000,47.9572222222222,4.37305555555556,"Molesme",0,0,0,11.5204665546241,50
"5634",-8000,47.9694444444444,-0.416388888888889,"Moulin de Thévalles",0,7.45614035087719,0,5.2201500248552,100
"5635",-8000,47.986111,13.105556,"Wasenmoos beim Zellhof",0.269541778975741,2.22508375437869,2.07516732610308,0.362960253979529,10
"5636",-8000,47.990985,9.887395,"Füramooser Ried",1.57219973009447,5.72040962133841,1.41740096848456,17.2513296816702,50
"5637",-8000,48.013333,6.994444,"Altenweiher",0,0.631356116375149,0,12.2579595120914,100
"5638",-8000,48.33724,20.42514,"Kis-Mohos Tó",0,0.797844745734229,0.679063479128203,21.2816381831741,10
"5639",-8000,48.34053,20.430665,"Nagy-Mohos",0.0201938610662359,1.83476029036964,0.227899677592719,16.7015559487065,50
"5640",-8000,48.416667,1.75,"Vallée de la Voise",0,0.0564334085778781,0,26.4528208635503,100
"5641",-8000,48.42584,8.26188,"Glaswaldsee",0.0230627306273063,1.82672128237353,0.0642808715668856,19.2490687027316,10
"5642",-8000,48.456111,1.793611,"Auneau",0,0.0264599912528435,0,0.00497067302912814,50
"5643",-8000,48.548333,-0.258333,"La Vie",0,0.876310272536688,0.0833333333333333,15.8265199161426,100
"5644",-8000,48.56961,8.2395,"Wilder See am Ruhestein",0,0.942964116000599,0,9.34202193743625,10
"5645",-8000,48.574655,8.348515,"Huzenbacher See",0,1.37433985767899,0.0183701490735711,8.09852285910379,50
"5646",-8000,48.66846,8.29549,"Herrenwieser See",0.160599335171835,3.06546064906721,0.0490012485019666,17.1446820430563,100
"5647",-8000,48.71804,8.458815,"Wildseemoor-Kaltenbronn",0.0564955905729458,1.18426983018981,0.0535727194803317,10.2934302950312,10
"5648",-8000,48.75,28.25,"Dovjok Swamp",0,2.23905470911459,1.27515239790689,5.28046224154009,50
"5649",-8000,48.775602,13.865165,"Plešné jezero",7.63358778625954,5.97964376590331,24.8091603053435,4.83460559796438,100
"5650",-8000,48.7767,16.42123,"Dvůr Anšov",0,0.560745957518545,0.0803212851405622,0,10
"5651",-8000,48.8645,14.79736,"Červené blato",0,0.246318870798591,0.199666485557791,0,50
"5652",-8000,48.89949,13.742085,"Stráženská slať",0.227506632509949,5.17484529992822,18.7454452535472,4.66322561764616,100
"5653",-8000,48.90352,13.838355,"Soumarské rašeliniště",0.444444444444444,1.55555555555556,5.55555555555556,0.222222222222222,10
"5654",-8000,48.937845,16.973875,"Čejčské jezero",0,0.0460405156537753,1.10357720854958,0.331212679278978,50
"5655",-8000,48.94367,14.80905,"Barbora",0.75928338204496,0.619713917328884,0.997614014200384,0.210468354734874,100
"5656",-8000,48.94393,17.069345,"Svatobořice-Mistřín",0,0.533807829181495,1.33451957295374,0,10
"5657",-8000,48.95367,12.85801,"Kugelstattmoos",0,12.8912114739091,7.9632285627098,0.649374427830333,50
"5658",-8000,48.95457405,13.6355,"Knížecí pláně",0,1.26253569768214,0.789998007571229,0,100
"5659",-8000,48.97805,17.200255,"Vracov",1.04302477183833,6.64928292046936,1.17340286831812,10.1694915254237,10
"5660",-8000,49.00223,14.77806,"Mokré louky (South)",0.035953978906999,0.665090184235729,3.31065851255712,4.71689718033918,50
"5661",-8000,49.03123,13.461805,"Rybárenská slať",0.121890060968296,0.822766508927391,1.20652057925144,0.26051108810239,100
"5662",-8000,49.041667,19.677778,"Liptovský Ján",0.184304404764423,5.01973094021395,52.187415516319,0.873297010161892,10
"5663",-8000,49.04174,15.19097,"Bláto",1.59805931547521,6.5824056644193,12.3377713455661,4.29591590461528,50
"5664",-8000,49.046414,20.332,"Hozelec",0,0.370664222719593,17.296516548568,0.112552128324313,100
"5665",-8000,49.07398,14.347425,"Zbudovská blata",0,0.724939781360015,0.0648508430609598,0,10
"5666",-8000,49.111435,22.82728,"Tarnawa Wyżna",0,18.9595558870707,19.4044609321883,0.578904635857762,50
"5667",-8000,49.1166666666667,-0.215,"Bellengreville",0,1.64872676975458,0,10.6174679586279,100
"5668",-8000,49.14483,14.704255,"Švarcenberk",0.0161209365252923,0.448425922230695,0.557708835951481,1.00872509370519,10
"5669",-8000,49.15316,13.326545,"Hůrecká slať",0,1.32806425667652,2.59272800621738,0.287717855040204,50
"5670",-8000,49.15343,20.07971,"Popradské  pleso",0.0197472353870458,4.53495573606949,15.8579488798126,3.29976869413637,100
"5671",-8000,49.1594444444444,-0.059444444444444,"Anneray",0,2.69058295964126,0,3.1390134529148,10
"5672",-8000,49.1833333333333,3.13333333333333,"Silly-la-Poterie",0,0.0649350649350649,0,10.0274725274725,50
"5673",-8000,49.1844444444444,-0.36,"Caen",0,24.7478514007136,0,17.6907515010282,100
"5674",-8000,49.2030555555556,-0.308888888888889,"Blainville-sur-Orne",0,37.0741482965932,0,0.467601870407482,10
"5675",-8000,49.22746,15.37289,"Řásná",0.60469357279553,1.34801901906574,7.86998721204597,1.9411705519054,50
"5676",-8000,49.23475,14.62598,"Borkovická blata",0.0373692077727952,1.00833842021874,3.02806508963423,1.50340791302776,100
"5677",-8000,49.25,-0.15,"Marais de la Dives",0,2.53623188405797,0,9.05797101449275,10
"5678",-8000,49.3011111111111,-0.466666666666667,"Reviers",0,1.35746606334842,0,2.71493212669683,50
"5679",-8000,49.324605,15.53317,"Loučky",0.0850340136054422,1.2922220911486,0.459085368251347,0,100
"5680",-8000,49.335,-1.27083333333333,"Saint-Côme du Mont",0,12.858753621748,0,8.40863008858835,10
"5681",-8000,49.3705,21.8875,"Jasiel",0,0.666666666666667,1.11111111111111,0.555555555555556,50
"5682",-8000,49.376389,14.025833,"Kožlí",0,0.098135426889107,0.785083415112856,0,100
"5683",-8000,49.4166666666667,-0.033333333333333,"Baie de Seine estuary",0,0.686465641484688,0,17.9984637926778,10
"5684",-8000,49.42377,21.27779,"Regetovka",0.02389486260454,2.31490057939142,5.61101482364674,5.59100917170032,50
"5685",-8000,49.44778,19.559405,"Bobrov",0,1.8533019158752,17.7793028495144,0,100
